dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,102.511510,120.251205,96.489668,37.302601,-2.427979,0.376210,0.336323
0.020000,103.214538,120.497983,97.234750,37.254140,-2.423034,0.247251,0.338832
0.020000,103.916043,120.746167,97.978864,37.205673,-2.423338,-0.015245,0.341243
0.020000,104.616051,120.995684,98.722012,37.157389,-2.414215,0.456193,0.343558
0.020000,105.314583,121.246461,99.464195,37.109174,-2.410755,0.172956,0.345776
0.020000,106.011663,121.498425,100.205415,37.060993,-2.409031,0.086244,0.347898
0.020000,106.707316,121.751507,100.945674,37.012974,-2.400996,0.401740,0.349924
0.020000,107.401567,122.005634,101.684975,36.965004,-2.398497,0.124963,0.351854
0.020000,108.094439,122.260736,102.423317,36.917107,-2.394847,0.182495,0.353688
0.020000,108.785959,122.516745,103.160703,36.869342,-2.388236,0.330523,0.355427
0.020000,109.476150,122.773589,103.897136,36.821607,-2.386764,0.073633,0.357070
0.020000,110.165037,123.031200,104.632615,36.773977,-2.381492,0.263586,0.358618
0.020000,110.852648,123.289511,105.367144,36.726447,-2.376485,0.250348,0.360071
0.020000,111.539006,123.548452,106.100723,36.678928,-2.375965,0.025982,0.361429
0.020000,112.224137,123.807956,106.833353,36.631536,-2.369576,0.319471,0.362692
0.020000,112.908068,124.067957,107.565037,36.584201,-2.366761,0.140729,0.363860
0.020000,113.590823,124.328387,108.295775,36.536895,-2.365294,0.073337,0.364934
0.020000,114.272428,124.589181,109.025569,36.489692,-2.360175,0.255973,0.365914
0.020000,114.952909,124.850272,109.754419,36.442516,-2.358805,0.068479,0.366799
0.020000,115.632291,125.111595,110.482327,36.395391,-2.356251,0.127730,0.367590
0.020000,116.310600,125.373084,111.209294,36.348329,-2.353075,0.158802,0.368286
0.020000,116.987862,125.634675,111.935319,36.301278,-2.352538,0.026821,0.368889
0.020000,117.664102,125.896303,112.660405,36.254283,-2.349742,0.139835,0.369397
0.020000,118.339345,126.157904,113.384551,36.207317,-2.348340,0.070085,0.369812
0.020000,119.013616,126.419413,114.107759,36.160359,-2.347868,0.023586,0.370133
0.020000,119.686940,126.680768,114.830027,36.113437,-2.346133,0.086757,0.370359
0.020000,120.359343,126.941904,115.551358,36.066519,-2.345860,0.013647,0.370493
0.020000,121.030849,127.202758,116.271750,36.019611,-2.345405,0.022783,0.370532
0.020000,121.701482,127.463267,116.991204,35.972705,-2.345311,0.004682,0.370477
0.020000,122.371268,127.723369,117.709720,35.925798,-2.345357,-0.002328,0.370329
0.020000,123.040229,127.983000,118.427298,35.878880,-2.345900,-0.027128,0.370086
0.020000,123.708390,128.242098,119.143936,35.831943,-2.346873,-0.048636,0.369750
0.020000,124.375775,128.500602,119.859636,35.785002,-2.347026,-0.007649,0.369320
0.020000,125.042407,128.758448,120.574397,35.738017,-2.349243,-0.110860,0.368796
0.020000,125.708308,129.015574,121.288217,35.691010,-2.350336,-0.054666,0.368178
0.020000,126.373503,129.271920,122.001097,35.643976,-2.351703,-0.068345,0.367466
0.020000,127.038013,129.527422,122.713034,35.596879,-2.354873,-0.158493,0.366660
0.020000,127.701861,129.782020,123.424029,35.549765,-2.355699,-0.041323,0.365760
0.020000,128.365069,130.035652,124.134081,35.502583,-2.359078,-0.168948,0.364765
0.020000,129.027657,130.288256,124.843188,35.455330,-2.362653,-0.178744,0.363675
0.020000,129.689649,130.539771,125.551349,35.408072,-2.362901,-0.012405,0.362492
0.020000,130.351064,130.790135,126.258563,35.360696,-2.368836,-0.296714,0.361213
0.020000,131.011922,131.039287,126.964828,35.313267,-2.371444,-0.130421,0.359840
0.020000,131.672245,131.287166,127.670144,35.265796,-2.373557,-0.105625,0.358371
0.020000,132.332051,131.533711,128.374508,35.218202,-2.379692,-0.306771,0.356808
0.020000,132.991361,131.778860,129.077920,35.170569,-2.381645,-0.097632,0.355149
0.020000,133.650193,132.022553,129.780377,35.122849,-2.385980,-0.216745,0.353394
0.020000,134.308565,132.264728,130.481877,35.075012,-2.391883,-0.295156,0.351544
0.020000,134.966497,132.505324,131.182420,35.027152,-2.392963,-0.054009,0.349599
0.020000,135.624005,132.744280,131.882003,34.979160,-2.399625,-0.333120,0.347557
0.020000,136.281106,132.981535,132.580624,34.931062,-2.404885,-0.262978,0.345419
0.020000,136.937818,133.217029,133.278284,34.882960,-2.405127,-0.012100,0.343185
0.020000,137.594157,133.450699,133.974977,34.834684,-2.413801,-0.433707,0.340855
0.020000,138.250138,133.682484,134.670704,34.786336,-2.417395,-0.179701,0.338427
0.020000,138.905777,133.912325,135.365463,34.737953,-2.419145,-0.087501,0.335903
0.020000,139.561089,134.140160,136.059251,34.689412,-2.427033,-0.394382,0.333282
0.020000,140.216088,134.365928,136.752068,34.640819,-2.429673,-0.132015,0.330564
0.020000,140.870788,134.589568,137.443911,34.592167,-2.432594,-0.146072,0.327748
0.020000,141.525202,134.811019,138.134779,34.543378,-2.439418,-0.341163,0.324835
0.020000,142.179343,135.030220,138.824670,34.494558,-2.441037,-0.080945,0.321824
0.020000,142.833224,135.247111,139.513583,34.445665,-2.444610,-0.178683,0.318715
0.020000,143.486855,135.461630,140.201516,34.396663,-2.450128,-0.275881,0.315509
0.020000,144.140248,135.673718,140.888469,34.347649,-2.450674,-0.027306,0.312204
0.020000,144.793415,135.883314,141.574441,34.298564,-2.454246,-0.178584,0.308801
0.020000,145.446364,136.090356,142.259429,34.249400,-2.458229,-0.199184,0.305300
0.020000,146.099105,136.294785,142.943434,34.200247,-2.457638,0.029570,0.301700
0.020000,146.751648,136.496540,143.626454,34.151038,-2.460476,-0.141912,0.298003
0.020000,147.404000,136.695561,144.308490,34.101784,-2.462683,-0.110339,0.294206
0.020000,148.056170,136.891788,144.989541,34.052567,-2.460846,0.091837,0.290311
0.020000,148.708165,137.085162,145.669608,34.003323,-2.462204,-0.067913,0.286318
0.020000,149.359990,137.275622,146.348689,33.954076,-2.462348,-0.007189,0.282226
0.020000,150.011654,137.463110,147.026787,33.904894,-2.459090,0.162916,0.278036
0.020000,150.663160,137.647565,147.703902,33.855729,-2.458266,0.041188,0.273748
0.020000,151.314514,137.828929,148.380034,33.806609,-2.455992,0.113694,0.269361
0.020000,151.965720,138.007143,149.055186,33.757588,-2.451052,0.247009,0.264876
0.020000,152.616782,138.182149,149.729358,33.708639,-2.447436,0.180791,0.260294
0.020000,153.267703,138.353888,150.402554,33.659793,-2.442304,0.256595,0.255613
0.020000,153.918486,138.522303,151.074776,33.611086,-2.435338,0.348297,0.250835
0.020000,154.569133,138.687337,151.746026,33.562518,-2.428437,0.345093,0.245961
0.020000,155.219645,138.848932,152.416309,33.514119,-2.419918,0.425948,0.240989
0.020000,155.870023,139.007031,153.085627,33.465909,-2.410522,0.469761,0.235921
0.020000,156.520267,139.161579,153.753985,33.417910,-2.399944,0.528930,0.230757
0.020000,157.170377,139.312520,154.421388,33.370161,-2.387438,0.625277,0.225497
0.020000,157.820353,139.459799,155.087842,33.322657,-2.375206,0.611602,0.220142
0.020000,158.470193,139.603361,155.753350,33.275445,-2.360598,0.730408,0.214693
0.020000,159.119896,139.743152,156.417922,33.228575,-2.343483,0.855754,0.209151
0.020000,159.769459,139.879119,157.081562,33.182013,-2.328099,0.769221,0.203515
0.020000,160.418878,140.011208,157.744279,33.135833,-2.309011,0.954394,0.197787
0.020000,161.068152,140.139369,158.406081,33.090099,-2.286724,1.114330,0.191967
0.020000,161.717276,140.263548,159.066976,33.044737,-2.268109,0.930733,0.186056
0.020000,162.366245,140.383697,159.726973,32.999861,-2.243770,1.216962,0.180056
0.020000,163.015056,140.499764,160.386084,32.955542,-2.215942,1.391433,0.173967
0.020000,163.663701,140.611701,161.044317,32.911653,-2.194461,1.074035,0.167791
0.020000,164.312176,140.719459,161.701684,32.868384,-2.163444,1.550837,0.161528
0.020000,164.960477,140.822992,162.358200,32.825783,-2.130080,1.668218,0.155179
0.020000,165.608593,140.922252,163.013873,32.783646,-2.106811,1.163426,0.148747
0.020000,166.256520,141.017194,163.668719,32.742315,-2.066574,2.011862,0.142232
0.020000,166.904252,141.107775,164.322754,32.701739,-2.028782,1.889614,0.135635
0.020000,167.551777,141.193948,164.975987,32.661651,-2.004439,1.217159,0.128959
0.020000,168.199090,141.275674,165.628439,32.622608,-1.952136,2.615127,0.122204
0.020000,168.846183,141.352909,166.280125,32.584291,-1.915843,1.814671,0.115373
0.020000,169.493044,141.425614,166.931059,32.546699,-1.879584,1.812912,0.108467
0.020000,170.139669,141.493749,167.581264,32.510241,-1.822909,2.833783,0.101487
0.020000,170.786043,141.557277,168.230752,32.474423,-1.790901,1.600405,0.094436
0.020000,171.432160,141.616159,168.879547,32.439737,-1.734306,2.829727,0.087316
0.020000,172.078011,141.670362,169.527669,32.406092,-1.682251,2.602775,0.080128
0.020000,172.723581,141.719849,170.175132,32.373172,-1.646003,1.812363,0.072875
0.020000,173.368866,141.764589,170.821967,32.341732,-1.571996,3.700371,0.065558
0.020000,174.013849,141.804548,171.468186,32.310938,-1.539691,1.615230,0.058180
